prediction,actual
4.025387667897718,3.5
4.375283658605923,4.1
4.7722564515601675,4.9
5.084206650709348,3.9
4.29861213824833,3.4
4.178314990930389,4.1
3.788773948414388,4.0
4.417319068857836,5.8
4.559416675874132,5.6
3.983381430933491,5.4
4.2884413370559,5.1
4.480397326062175,5.0
4.76120755121805,5.8
4.616361583646309,5.7
4.332311895619583,6.1
5.372172163475355,7.1
4.6907632394379135,5.0
4.338791864309783,5.1
3.991492482273557,5.5
4.028131892182316,5.3
4.10281675412854,5.9
3.1452932453654086,4.3
4.253086250657262,5.9
4.038538664793194,4.6
3.811624037783318,5.9
3.4140091984246936,6.1
3.2803036592794115,4.6
2.9895782745473696,5.4
4.085567256456926,4.5
4.233026026316139,4.4
3.4736858859593838,4.8
4.78530240490295,6.2
3.9150826136806813,5.0
3.743337325430332,5.2
2.806608326409531,5.5
2.8909876375589647,5.5
2.640565536996391,4.0
2.526558313709657,5.3
2.7652064760055026,3.4
2.791651493415017,4.7
1.8957636588892939,5.6
1.7593019320038366,4.5
1.689427545772844,5.0
2.7014696779337157,4.9
1.2520299294247366,3.9
1.3934066565478531,4.9
1.5496762542980775,5.4
1.6153561563489518,5.2
1.513339103476028,3.5
1.4331858925773133,5.4
1.362583102214586,5.7
1.0099450820898142,4.5
1.3371793334017639,4.7
2.0664142519789266,5.1
1.009887097861565,4.7
1.3057813895322568,3.9
1.550560465843489,5.5
1.4825100140232905,4.6
1.1895123481415908,6.3
1.3966010879446458,4.1
1.3311543094766876,4.9
1.6585495826499823,3.1
1.9916455180187995,4.7
2.0354781694495614,3.5
2.053135495313569,5.2
2.380870571497667,5.6
2.3231409202057307,4.5
2.233520318560579,3.5
2.1916427462928567,4.2
2.3364726463381515,4.7
1.475293567034555,5.9
1.5708288468835008,3.4
1.6424561035603347,4.1
1.4392684448957596,3.8
1.2561238821131724,4.6
0.9218057725973381,5.5
0.8236896599757131,4.9
0.7348138285321113,4.2
0.7258083183784265,5.0
1.017770967178393,4.3
0.6606699845293917,6.2
1.1811558199553076,4.1
1.0133124437492995,3.0
0.887327409798985,4.3
1.1861082459635952,3.7
0.6997475060250622,4.2
0.1132866597089901,4.8
0.2309036458992466,4.0
0.9025363313118362,3.8
0.5684942399405486,4.9
0.2887952063373689,3.8
0.8289383722782873,4.4
0.7396382437757723,4.8
0.2092357273443497,4.6
0.1403801579599815,3.0
0.13327974756487038,4.0
0.4040888438827608,2.6
0.21457663872649846,5.5
0.6246187659465079,5.2
0.6252468841851169,5.9
0.5838077106322714,5.0
0.27215630085623843,2.5
0.24286645211435598,5.7
0.1473121920740823,6.8
0.21564649346279907,3.4
0.39498699336405707,3.7
0.1382252521466114,5.5
0.10801634030909213,5.8
0.6076488119435339,4.5
0.40059540365052726,4.1
0.4714125925044357,4.7
0.878816535327104,3.7
0.5754889333491064,4.5
0.018601379315015265,3.0
0.6678372900017564,4.9
0.8382810984908531,4.9
0.2808236883665529,5.4
0.0923039648784254,5.7
-0.1753750776971117,5.3
-0.07142816865385271,4.0
0.097526777232531,3.4
-0.25701093727917623,2.2
-0.3367903938901975,3.5
-0.20758956312920418,5.0
-0.07397193063067675,4.4
0.03741920826277578,5.0
-0.25963915602397947,6.4
0.8584083001822762,5.0
-0.1311788645274703,6.7
-0.19010811519606818,4.1
-0.0600972624615963,5.3
1.1390502554503144,3.2
0.6359969474191018,5.3
-0.07702316257410757,6.7
0.30133431828073753,5.7
0.6996163811004408,5.4
0.5092633118868264,8.9
1.1982087767711107,5.3
0.5841603524885954,9.5
0.5041113721730142,7.0
1.393962941927498,8.1
1.2883757939024747,11.3
1.4539899153207898,9.2
2.31113295815733,9.6
2.0188706683717186,10.3
1.4939589727189002,9.9
1.2024602410542968,8.5
1.4158427005572776,10.7
1.1682533718033028,6.9
2.325039555174868,11.0
1.6630431989158296,12.3
2.141667825843939,8.5
1.8081538804948423,8.3
2.170728637571898,6.3
1.0989472515935574,6.0
1.6557377024458617,8.4
1.2312674310630598,11.7
0.7822022529460071,9.1
2.803172985433747,7.2
1.7285575287416748,12.9
1.6803750321432744,10.8
2.6220481679205676,8.2
3.997182254658995,6.7
2.1912657714832307,7.5
3.2176442090233905,10.8
2.426917068269958,12.4
2.485779013948786,10.1
2.8601141240856975,5.9
1.3456782319758531,4.3
2.0135443982809136,12.4
2.619298108433327,7.3
2.6360101560024134,14.4
2.542233028871607,11.5
4.538437670414936,9.2
2.7102611656767976,7.9
3.4024076427322427,14.0
3.993878367875851,15.2
3.444860004182658,10.9
4.257428390587648,8.6
2.8758392938796646,12.3
4.053806739801942,7.4
3.4581632382092096,11.0
4.0037507507061605,6.5
4.21763640187352,7.2
4.064543605294858,6.9
4.488310795345427,8.1
4.29974677063737,7.1
3.4312926967028545,5.3
5.025974414919091,6.6
3.341192686009123,10.8
4.806011014769325,7.7
3.0910594486601326,8.5
3.267255486410619,6.6
3.7822794145330647,9.9
3.849919456415222,7.4
4.128931797579924,8.5
2.984737161464608,4.3
3.8197397264279687,6.7
4.220854055409177,7.3
5.42338645625577,8.5
5.1366064710684896,7.1
5.430362879501487,9.8
5.605222025025327,10.1
5.049110555345649,9.2
5.67519034680079,6.8
3.5261979492891697,8.0
4.986265221543391,11.5
5.835308231247751,7.2
5.028264250362042,8.7
5.07064724484087,9.9
4.101458321002525,11.9
5.784454026714059,7.3
5.872674919098216,6.6
5.748062318753483,10.1
6.741893136896493,9.2
6.395169905366174,9.0
5.717763536364643,10.0
5.489714217274965,6.0
5.809459809105448,8.9
7.431503270885244,7.3
8.340167174315127,10.7
6.683779971893003,9.7
8.073019375549109,14.1
7.861177521195259,9.0
7.955962706819264,11.3
6.432476334673325,10.9
7.20806519558532,10.3
7.337968241432705,9.5
7.598709082128167,9.2
7.649640779377464,7.1
8.196643620932306,9.5
7.4665312870070295,8.0
8.452166297285686,12.5
8.564674033007122,11.4
8.699485026039724,11.5
7.996894164197812,10.3
9.284691746866287,10.7
8.9560117360557,8.0
7.319798576335842,10.3
9.032260381805003,15.1
8.796654451943937,12.7
8.386020243126467,9.8
7.077972145249447,10.4
8.526691149374741,9.0
8.355191085414248,12.4
9.367565181492523,13.2
11.006806830567967,9.0
10.004721526474356,9.2
10.95687476240414,16.6
9.852358410248542,11.3
9.58495945678996,9.2
10.074167679454774,11.7
9.493912993875199,11.1
11.995479224540617,14.2
10.636933419693236,12.1
12.008113949467315,15.1
12.192221729703505,8.1
11.069361465341046,7.7
9.840172796403124,10.4
10.88736179117771,12.9
9.994061047036809,11.4
10.78231951263433,10.0
10.191686972753587,8.8
9.888681227343483,10.5
9.865052891298745,12.6
11.210144019012603,13.4
11.68869439694248,10.8
12.460756958281394,12.1
12.385324688694396,8.6
10.396830766136958,13.3
10.826238111523821,14.6
12.517096302766632,10.7
10.423399279589674,10.2
10.376781737942082,6.9
10.657093262422208,7.2
9.428709078966577,7.1
12.661217226468992,11.0
11.875502226985688,7.4
11.580865777874124,10.2
11.548720717290195,10.1
11.661040288626978,11.3
11.509165500891584,13.0
11.696355876934376,8.6
11.383924651847053,11.6
11.448335107028072,14.2
10.77892553909058,9.2
11.157397845277771,7.7
10.334510222944587,16.7
11.618722162827837,9.5
11.085739525941406,13.2
12.466288520490949,11.1
13.513296660516346,15.3
11.623458741424429,11.8
12.611283272497843,11.5
11.42253196620672,17.3
11.727456454743589,9.8
12.02390356043631,13.7
11.18766961040754,11.9
12.686785221357894,9.8
12.044108157311243,13.8
11.832605480725547,9.1
10.47365548568952,13.6
10.533559188105798,13.6
11.805898308806817,13.4
10.459585493396688,13.0
11.218630398594982,11.3
10.978876387307196,15.5
11.05197129955053,11.5
9.25779758931867,9.3
10.643400661157585,9.2
9.647051348759362,7.7
8.912852740915255,12.1
10.857756218429131,11.1
9.622208163510948,9.6
10.600011331209771,14.6
10.729932251386316,11.9
10.591229778615954,7.9
11.358064298386367,10.3
11.691760050447797,8.8
11.007963493272115,6.5
11.714032451703943,9.8
12.516700071825852,11.3
11.046554934562522,16.5
10.590152362337562,10.3
11.711995377808876,13.0
12.515067419098244,12.0
13.639793889831395,15.9
12.416548337111777,12.6
11.945800527364241,12.1
11.651598546531943,7.7
10.497296555162308,8.5
12.171569448207265,8.4
9.270078680315635,11.5
9.899056719699232,14.3
10.819423486618021,13.7
10.663000282045829,9.1
11.51429017140184,10.6
11.169320859627561,13.5
12.179050940377522,11.9
11.45581528358889,13.9
11.849553143701158,11.8
10.931801284827984,7.2
12.033862433080984,7.5
11.636417927163862,9.4
13.076540785048067,10.7
12.51239678813721,9.2
12.486513957518895,10.3
13.17566691073975,13.8
13.023847843371954,6.8
10.255302105729925,11.5
11.296307474610188,11.2
14.592732111129152,18.6
13.30728706820517,10.4
12.616497560111185,13.2
13.243028854874382,10.3
11.985664318898415,13.5
11.175597292891837,7.4
12.501570008779993,10.2
10.563783857547364,9.9
11.239570102466203,17.3
9.772214120073954,11.7
11.803507572915933,8.9
12.304327025492952,11.6
11.877009026210672,13.2
12.579121813244583,8.8
12.332940124144883,9.6
11.247547311944402,15.3
12.261365530100676,12.5
11.291126867721715,10.8
13.187565871964594,8.3
9.971237228924707,12.0
13.140897273145939,14.3
15.215053027004686,12.6
13.71425289680188,10.3
13.955356112946973,11.8
13.147791528808014,10.1
13.408839185416355,10.7
12.177752629631257,11.7
11.659983514562029,11.1
11.163316978917166,16.0
12.393291263723029,13.9
13.147193015095155,15.6
11.49892786456067,14.5
11.515107235165004,19.7
11.503215029673214,13.4
11.273238538299822,13.2
11.826239810983978,14.6
12.163454811615978,15.6
13.332231016704512,17.3
10.441216320581646,16.5
11.485701636860483,17.9
10.805006016644299,14.7
12.06708285990625,13.0
11.25653104419716,14.3
11.57994464269369,16.6
10.023110830156483,16.9
10.461036219032664,19.1
11.141880157375326,18.6
12.998567605019574,19.1
12.578236237411673,15.5
10.530179970157818,11.5
12.004019399623715,15.1
12.06417752059069,16.7
10.937038348618344,14.5
11.598332001520319,17.1
11.15049874430828,12.4
11.18608717379584,14.8
9.758092835781156,16.4
11.369076831367778,18.7
11.557013865326752,14.9
12.195268460758996,14.1
11.691804405506645,15.3
10.874204128079526,15.2
11.314331752446492,17.5
11.270635997012562,12.8
11.258781657225626,17.3
11.245385768516726,17.5
10.826866322737104,16.5
11.952720422296323,14.8
11.822417197374378,17.1
11.188662526168741,18.5
10.989079719838116,13.7
11.376768304403981,14.7
10.105688998401618,17.0
10.682364851275707,15.8
11.085548552508655,15.9
11.69498234910131,13.9
10.899468138599786,18.2
11.085960537705972,15.3
11.19892529694954,16.8
10.787702457742995,12.7
9.955566779202783,12.0
11.148914646077557,18.5
11.28933142843566,12.8
9.814318157578796,13.8
10.33946145377287,18.2
10.097372701712914,16.2
11.267933544016358,16.9
11.927471679899924,12.6
10.16147562063665,17.2
10.506928295079717,15.2
9.858339641813032,13.8
11.356387295706895,11.1
10.469036430118479,11.8
10.91619765439485,14.5
11.411546650916364,14.1
12.173518873746346,12.1
10.419534314713871,12.2
9.050385837490452,11.8
10.623088427799601,15.8
10.271946007842061,15.5
11.275023467522146,16.1
10.417449675883972,12.3
11.0076830167489,18.7
11.282887223960216,16.9
11.03168823753495,12.5
10.308213293863133,13.4
12.068478914243855,13.8
10.636218512787224,13.6
11.176896575253636,10.7
11.108283037935365,17.3
11.787249823961986,18.4
10.979208620880783,11.6
11.374414330081208,15.7
10.574519905673583,19.1
13.098465016520095,10.3
12.383662574565193,11.7
12.290946702930455,15.4
10.698101565380256,14.7
10.731844317279922,14.6
11.234769603564445,10.6
11.31912261096663,13.4
12.946601497947867,10.3
11.078032012411512,15.0
12.389780222540466,13.9
11.435008248250526,13.1
12.697124978646428,11.1
12.98506231261537,10.4
12.296393024515424,14.0
10.845009569722137,10.8
11.926878545489771,11.3
10.52075701314763,10.2
10.852194203378133,14.3
9.83055513395962,12.7
10.118555445965228,10.4
12.000757233899492,16.4
10.36175638493782,12.3
9.10704938721338,10.0
10.123694368676297,14.4
11.44680149299586,12.7
11.967344555025846,19.4
12.00035200165263,11.8
11.014868693485084,12.2
11.447303167058351,14.3
12.276824548095107,11.9
11.843555191938975,10.2
12.108474285139224,8.8
13.97120661791341,14.3
11.69605258808393,12.0
10.663297313500365,12.0
11.028136092287056,12.7
11.373567186419265,16.0
12.43104405142661,13.0
12.911511424628358,12.9
11.743919491007958,14.5
11.08482896739902,6.7
11.164324199863856,10.1
12.781910610363838,11.4
11.417907963220657,10.3
11.182466857468071,14.1
10.370161946612924,11.9
10.74684965571123,10.7
9.930836062292713,11.5
11.46622863308616,15.2
11.824725997531687,10.9
10.464108426135738,12.7
10.02651103461713,11.1
8.983671038019168,13.0
8.685366646332199,13.6
9.384803455005283,15.5
8.375264084340131,11.1
8.229148578094467,15.0
9.235779447728092,8.3
9.461529548465009,6.4
9.925728850644035,10.4
11.091520544072907,9.3
8.67880188617957,9.3
9.302661867696685,8.3
9.024478774093438,8.1
8.76116411504735,9.9
8.797358608672354,10.5
7.932984952273927,8.7
8.234961898426334,11.5
8.87754230234475,12.4
8.829122901706796,9.8
8.154722276493416,9.5
8.262388859828434,9.9
6.914947582088715,10.0
8.14846153332796,7.1
8.088456686541747,13.9
7.910132316098952,10.2
7.077599297310968,7.6
7.582600261737639,8.2
8.923954776761349,9.8
9.281385088832138,8.7
9.236939295657095,7.0
8.570003263140123,8.7
7.976577787504752,8.9
8.405057804645779,13.2
