prediction,actual
1.0850430879659676,1.6
1.908380246369628,1.4
1.6443615628065764,1.7
2.0913737898592863,1.5
1.3726713436612918,1.7
1.6824249127555468,1.3
1.4901612790906427,1.6
1.3603313615243735,1.8
1.3708833656714603,1.7
1.7411700157981045,1.6
1.2955391828436973,1.8
1.1221291464020275,1.9
1.251333802493118,1.8
0.9376163885283368,1.7
1.4751158081259312,1.8
1.0897136069193856,1.9
1.0346863758464373,1.8
1.3333159728570116,1.7
0.8628075854078112,1.9
0.6578433370048238,2.0
1.4811871074313423,2.0
1.2101244338335668,1.9
1.3747891782403023,2.0
1.0147552744025,2.0
1.1422369729909398,2.0
1.209486122520996,1.7
1.2159447075818122,0.8
1.230876973408499,0.3
1.4576807032340753,2.1
1.6817263852451276,0.7
1.2943476670976963,0.9
1.6465335177556213,1.2
1.3823232919896853,2.1
1.2168244751185355,0.2
1.1477743590873857,0.4
1.2322990113803272,0.3
0.508250940008498,0.3
0.7331268011798819,0.0
0.35509325728896,0.2
0.45848998705891475,1.4
1.014773681202886,0.3
1.0924730476212012,0.4
0.9242865454528335,0.4
1.2827002767417248,0.2
1.1269833904556954,0.2
1.0271813326032095,0.5
1.652585988975229,0.3
1.62857722764738,0.4
1.792464815274169,0.5
1.6108492445730143,0.7
1.712177094170027,0.4
1.6253534440027373,0.4
1.5175939525523567,0.6
1.3679375358250603,0.7
1.6277161776860645,0.5
1.7970021521092256,0.7
1.6373779242429514,0.4
1.593853792786529,0.7
1.3421337662252135,0.7
1.7918793577199033,0.8
1.5586241521171011,0.7
1.5585069062649062,0.9
1.347920958143515,0.9
1.8531819077286649,0.5
1.772056601944481,0.6
1.5770828556157106,0.9
1.4780993211073756,0.8
1.6521631567243809,0.6
1.516953488503514,0.9
1.6593287330458928,1.1
1.6912057189191323,0.7
2.017506847835353,0.8
1.9337536810302147,0.8
1.7923055069756977,1.1
1.9292696318581086,1.0
2.005085017954915,0.8
1.9188806616784433,0.8
1.9553133222622705,1.2
1.952984630254221,1.0
1.9343929356452492,0.9
1.6144958874214268,1.0
1.2807847569336346,1.2
2.0284560164381915,1.0
1.7946643402666567,1.0
1.7101301696156028,1.0
1.5433576679639387,1.2
1.7433738955601257,1.2
1.7300168729563978,1.0
1.598032595867366,1.3
1.7227262994661885,1.2
1.5704634816784733,1.5
1.6302790245361365,1.1
1.717963159517879,1.4
1.6122841316484227,1.3
1.6171018079361517,1.4
1.3348001096344007,1.2
1.2010227900332389,1.5
1.6119258049424054,1.4
1.7734189347440754,1.6
1.6457660336048043,1.4
1.3873060950722795,1.6
1.6097784317055783,1.6
1.789393975416587,1.6
1.5730636294702975,1.3
1.501134705849168,1.6
1.313925096523505,1.5
1.7895976852506195,1.6
1.5309248095900543,1.4
1.569029184790061,1.9
1.533311706308858,1.8
1.3647386799922643,1.4
1.5106587983853181,1.6
1.649992996344988,1.8
1.7250965064541752,2.6
1.9182186079530048,1.6
1.4465748668562348,1.6
1.602330763135491,1.8
1.3877559417920722,0.0
1.5759733717248636,0.2
1.1391739149548457,1.7
1.033287143477871,2.0
1.2932835526137616,1.9
1.3745072252554031,2.5
1.9390904983517352,2.0
1.7791520998599033,0.2
1.8423422995899905,2.1
2.0251067816592467,2.0
1.9652295471048546,2.1
1.6862774806375,1.0
1.7642522923389663,1.3
1.971588242708492,2.1
1.6867104979655565,0.4
1.8426077259710283,0.6
1.4055639242871294,0.4
1.3694605863954408,1.6
1.5361627883365898,0.4
1.8455373104153132,0.2
1.3714623555456207,0.6
1.7013617636884,1.0
1.2233101982535608,0.6
1.4754170638422615,0.6
1.6323587784851945,1.2
2.011759681577953,0.7
1.7873349508075158,0.7
1.822408271082022,0.7
1.8012594744262138,0.6
2.0763867223529893,0.5
2.2378285546626095,1.0
2.15078568290107,1.6
2.3353927166848614,1.2
2.0888727495334045,2.1
2.2274232346649825,2.5
2.2454054603558973,2.9
1.9656630438142741,2.8
2.113475459770413,2.9
2.267868786069272,2.4
2.5864820291147126,2.4
2.890106051926587,2.3
2.2236359172477123,2.2
3.122537855268753,2.6
2.853807496548889,3.6
2.1808681616664636,3.1
1.7976174613994225,2.3
3.226541278461152,2.7
2.9019873073611926,2.7
2.9343369284759966,3.2
3.4473587055903714,3.7
3.1122433938892407,3.1
2.7992204719535287,3.4
3.097313857738083,4.8
3.7860545203039315,6.0
3.3184382162387287,3.8
2.4850150940341784,4.3
3.5044862643327512,5.2
3.329899547532147,4.3
4.00665216932212,4.8
2.8738330826093943,5.0
3.724477639647972,4.3
3.65235136075367,5.6
4.268984779535444,5.9
3.898263666481114,5.3
4.275978806231397,4.7
3.9855597442819892,5.4
