prediction,actual
-0.12407086643580456,0.0
-4.143597278231571,0.0
-4.172987923823687,0.0
-4.178402953761836,0.0
-4.224903596138947,0.0
-4.250619927014586,0.0
-4.495560078896347,0.0
-4.5422597055978144,0.0
-4.540696330283652,0.0
-4.6037915971784855,0.0
-4.530679597999153,0.0
-3.709134648143859,0.0
-3.767189172029262,0.0
-3.910262098689614,0.0
-3.913623360159093,0.0
-3.9374849760596504,0.0
-5.178499805679408,0.0
-5.235700076004846,0.0
-5.2541985539269405,0.0
-5.288211979515452,0.0
-5.344857487575055,0.0
-2.0711453991304865,0.0
-2.1046513383611085,0.0
-2.128429842218722,0.0
-2.149497472832522,0.0
-2.1715978576634,0.0
-5.198246662590236,0.3
-5.204826449264715,0.0
-5.211085896025168,0.0
-5.2551917371382615,0.0
-5.293338358653955,0.0
0.4281357666338721,0.0
0.4181565633810891,0.0
0.39568425458803347,0.0
0.3954868312203388,0.0
0.3922463332177557,0.0
0.3149755909840479,0.0
0.31389102827087356,0.0
0.32159459058114237,0.0
0.2992943794946683,0.0
0.28655640474831046,0.0
3.4161098693718444,0.0
3.413475664767766,0.0
3.4128272003339433,0.0
3.4118920766987983,0.0
3.4123949045250086,0.0
-5.101467950720334,0.0
-5.091149450683972,0.0
-5.098998572658999,0.0
-5.097345010983517,0.0
-5.10352112122176,0.0
-1.2698822036864854,0.0
-1.2760091004909455,0.0
-1.2860997515246382,0.0
-1.2834856205422298,0.0
-1.2808644910076978,0.0
-3.9545970369646852,0.0
-3.956943348099287,0.0
-3.952754430441132,0.0
-3.9723324903123967,0.0
-3.9746579330282543,0.0
-1.705487741678688,0.0
-1.7174755593445852,0.0
-1.7163604154700565,0.0
-1.723678311976549,0.0
-1.721827684886044,0.0
-4.728921898017134,0.0
-4.734060755038072,0.0
-4.7341306392278995,0.0
-4.74274736925959,0.0
-4.749568707043821,0.0
1.6355990138491343,0.0
1.631202415842285,0.0
1.6333590459056673,0.0
1.627563331423591,0.0
1.6253278254539687,0.0
-0.6310657820630787,0.0
-0.636974328057395,0.0
-0.6395382507509773,0.0
-0.6386331024789662,0.0
-0.633952509511662,0.0
-0.695179730524405,0.0
-0.6976782105612251,0.0
-0.7021334519422631,0.0
-0.6990908299398662,0.0
-0.7062574562288155,0.0
2.993912140099443,0.0
