prediction,actual
-0.13846361382304284,0.1
0.17562307775961106,0.3
0.2821982138588064,0.2
0.16432397624755968,0.0
0.11637999147383571,0.0
0.12923607193865028,0.0
0.07944449517919328,0.0
0.12966914346444458,0.0
0.20121078784182078,0.0
0.16694652382941388,0.1
0.12096986601338688,0.1
0.06871943612675491,0.1
0.08279072539674726,0.0
0.0784763749928592,0.2
0.10243734457681253,0.0
0.13216668140397214,0.0
0.12298220499506574,0.0
0.08366549933176959,0.0
0.08072754412856131,0.1
0.10944072784837733,0.1
0.10124196780342931,0.0
0.09249360626790892,0.1
0.10800992787479036,0.2
0.10043839326893167,0.0
0.07134781810684476,0.2
0.05222879582874018,0.0
0.09756761378117051,0.0
0.12905994770921314,0.1
0.11863732463139787,0.0
0.09183723350183914,0.0
0.16899689306523147,0.5
-0.048603892883011035,0.0
0.014969971271153959,0.0
-0.13022114456923628,0.0
-0.11295081196475376,0.1
-0.12875810384091135,0.1
-0.0028045783035066663,0.1
0.02338546300103861,0.2
0.04337554878776917,0.0
0.051951653889052984,0.0
0.03588969290462263,0.1
-0.16126705848385825,0.1
-0.20467968638389777,0.1
-0.17594072459237964,0.0
-0.1364593732961481,0.0
-0.14008142174812122,0.0
0.09307455002784248,0.0
0.07361237960061029,0.1
-0.049832107036743345,0.1
-0.11956932594490244,0.0
-0.10242472887035436,0.0
-0.21100358362315141,0.1
-0.23344892187306066,0.0
-0.18863713544361183,0.1
-0.2655142958600134,0.0
-0.27769468857074564,0.0
-0.13875765009102015,0.1
-0.15428121641361958,0.0
-0.20364597814780172,0.1
-0.19332499114115098,0.2
-0.20816819682962961,0.0
-0.33754907644933496,0.0
-0.33505172098561786,0.0
-0.3870336262644969,0.1
-0.30626927759038836,0.1
-0.37171919089158223,0.1
-0.34197511069716935,0.1
-0.3263029188222708,0.1
-0.3722737362565658,1.2
-0.376104136660266,0.1
-0.39053798186352306,0.4
-0.5762919856302124,0.2
-0.553017316512558,0.1
-0.5631187428593512,0.4
-0.5899505200110644,0.0
-0.5355338602364759,0.2
-0.6544071042557222,0.4
-0.6826554192084275,0.5
-0.6694356138406166,0.2
-0.7056470778692701,0.7
-0.6713273128499511,0.5
-0.7025951196969835,1.3
-0.7344579289348765,0.5
-0.6953647655436619,0.5
-0.7059320204475803,0.1
-0.6866283617574744,0.0
-0.4735690371641441,0.0
-0.4514058498547273,0.0
-0.493783624994923,0.0
-0.4484057893045632,0.0
-0.45507186322577287,0.0
-0.4479070461887007,0.0
-0.4581431532489235,0.0
-0.43158269974673846,0.0
-0.43862922134885896,0.0
-0.4451262353433636,0.0
-0.6003489745721371,0.0
-0.5864335371880802,0.0
-0.5831946620861945,0.0
-0.592670814104844,0.0
-0.5976648970803442,0.0
-0.4303426026190005,0.0
-0.4611524927723645,0.0
-0.4262227615820473,0.0
-0.3980690018092128,0.0
-0.398681146279821,0.0
-0.5823494262156297,0.0
-0.5451534781579008,0.0
-0.5758383435848922,0.0
-0.5334823152358448,0.2
-0.506963971039526,0.0
-0.46161456414741675,0.0
-0.44653804153858,0.0
-0.5230016675877698,0.0
-0.5212014615915939,0.0
-0.4843100645166549,0.0
-0.32963963265440643,0.1
-0.3746558960348674,0.0
-0.3724125797944433,0.0
-0.3875753024204309,0.0
-0.35020057896672174,0.0
-0.24727130107851103,0.2
-0.2652766954656425,0.2
-0.30270211755956034,0.5
-0.25215051310700964,0.1
-0.25802932544811874,1.4
-0.10152246902815332,1.2
-0.15378448600823358,5.2
-0.14667359598828877,4.4
-0.08590798669238975,7.6
-0.110672880169715,7.3
-0.29670326638496825,3.7
-0.2730819058345606,7.2
-0.3146173678694755,10.7
-0.28104348321189043,8.8
-0.30665336377269803,4.7
-0.12308245820780161,7.7
-0.1208111933690903,8.5
-0.1314298454355738,8.3
-0.08931936728648981,13.4
-0.09029767344337092,10.2
-0.10706224093085037,10.3
-0.04269742944817434,9.3
-0.06323966165863393,9.7
-0.10689577646154813,17.4
-0.06767130876494942,15.2
-0.3664556938582928,8.2
-0.12153834659692908,13.9
-0.26491671212974044,11.0
-0.28804664745163056,15.1
-0.3599223828503648,15.4
-0.10863095248894528,14.4
-0.13332098248556523,17.4
-0.05635346325747381,18.4
-0.10580875482463004,20.1
-0.12027922990871165,20.5
-0.2862020245756094,14.2
-0.3482759580759671,12.2
-0.21397553880488207,17.9
-0.1279058841495777,16.7
-0.27918014940592517,17.2
-0.19008884579198426,16.9
-0.18745420515538402,15.2
-0.1294167336311256,14.8
-0.17115797739031624,14.4
-0.1140666057856885,14.3
0.08171172477466815,14.0
0.03943327860252044,7.4
0.014728343884091721,14.9
0.04161663541541305,12.6
0.1048883437909085,14.1
0.13679796022806467,14.9
0.15617875195262254,13.9
0.13299882895046178,16.7
0.2813494802868197,15.2
0.2766832940055215,13.5
0.4374980837606417,13.2
0.38167537412352903,14.5
0.2829620092975462,13.0
0.30737268528978934,13.3
0.2958005308198155,12.7
0.32622539335908396,12.9
0.33486375101603283,13.5
0.36869705857893376,14.5
0.324054205286461,12.6
0.3214041240433856,13.1
0.18028807998934493,13.6
0.23728928606413202,12.6
0.20457594822210634,14.6
0.24974364584890107,12.8
0.2685779155438359,12.8
0.4198026448759249,12.6
0.40867677178914175,12.8
0.36645574100564726,13.0
0.42258418687637356,12.4
0.45057973399039053,12.6
0.3105426692753328,13.1
0.3143375126514174,13.1
0.4435117887939404,14.1
0.3859403380368578,15.2
0.45381839682651925,12.9
-0.18048139423978693,16.1
-0.09399184771414593,15.8
0.10762489661126029,14.1
-0.13961893612427456,11.5
-0.09296904424642616,14.0
-0.05132107628648708,14.4
