,prediction,actual,station,Time
0,1.196831695901023,0.1,Tyynenmerenkatu 8,2019-08-19 00:00:00
1,1.1982496605979072,0.3,Tyynenmerenkatu 8,2019-08-19 00:02:00
2,1.2930791007147897,0.2,Tyynenmerenkatu 8,2019-08-19 00:04:00
3,1.1882039533721076,0.0,Tyynenmerenkatu 8,2019-08-19 00:06:00
4,1.1447934137450324,0.0,Tyynenmerenkatu 8,2019-08-19 00:08:00
5,1.156542889939414,0.0,Tyynenmerenkatu 8,2019-08-19 00:10:00
6,1.1259185896979438,0.0,Tyynenmerenkatu 8,2019-08-19 00:12:00
7,1.1688213573561774,0.0,Tyynenmerenkatu 8,2019-08-19 00:14:00
8,1.2311975287066566,0.0,Tyynenmerenkatu 8,2019-08-19 00:16:00
9,1.2019359098540412,0.1,Tyynenmerenkatu 8,2019-08-19 00:18:00
10,1.1618081556426154,0.1,Tyynenmerenkatu 8,2019-08-19 00:20:00
11,1.1354147420989142,0.1,Tyynenmerenkatu 8,2019-08-19 00:22:00
12,1.1471240745650395,0.0,Tyynenmerenkatu 8,2019-08-19 00:24:00
13,1.1433769987689124,0.2,Tyynenmerenkatu 8,2019-08-19 00:26:00
14,1.1651220248805152,0.0,Tyynenmerenkatu 8,2019-08-19 00:28:00
15,1.191376738415824,0.0,Tyynenmerenkatu 8,2019-08-19 00:30:00
16,1.196793489323722,0.0,Tyynenmerenkatu 8,2019-08-19 00:32:00
17,1.1606005357371436,0.0,Tyynenmerenkatu 8,2019-08-19 00:34:00
18,1.1581889318095313,0.1,Tyynenmerenkatu 8,2019-08-19 00:36:00
19,1.1838448570834266,0.1,Tyynenmerenkatu 8,2019-08-19 00:38:00
20,1.1760973857508763,0.0,Tyynenmerenkatu 8,2019-08-19 00:40:00
21,1.2049675212966071,0.1,Tyynenmerenkatu 8,2019-08-19 00:42:00
22,1.2198267506228553,0.2,Tyynenmerenkatu 8,2019-08-19 00:44:00
23,1.212685458527671,0.0,Tyynenmerenkatu 8,2019-08-19 00:46:00
24,1.1863219963179694,0.2,Tyynenmerenkatu 8,2019-08-19 00:48:00
25,1.1700058506594764,0.0,Tyynenmerenkatu 8,2019-08-19 00:50:00
26,1.1412126051055058,0.0,Tyynenmerenkatu 8,2019-08-19 00:52:00
27,1.1680933462248908,0.1,Tyynenmerenkatu 8,2019-08-19 00:54:00
28,1.1602616535292731,0.0,Tyynenmerenkatu 8,2019-08-19 00:56:00
29,1.1356688963042365,0.0,Tyynenmerenkatu 8,2019-08-19 00:58:00
30,1.2038067804442512,0.5,Tyynenmerenkatu 8,2019-08-19 01:00:00
31,1.1967523323165046,0.0,Tyynenmerenkatu 8,2019-08-19 01:02:00
32,1.2523049043284522,0.0,Tyynenmerenkatu 8,2019-08-19 01:04:00
33,1.1258674489127265,0.0,Tyynenmerenkatu 8,2019-08-19 01:06:00
34,1.1407481657134162,0.1,Tyynenmerenkatu 8,2019-08-19 01:08:00
35,1.1273083613978492,0.1,Tyynenmerenkatu 8,2019-08-19 01:10:00
36,1.1297455953227151,0.1,Tyynenmerenkatu 8,2019-08-19 01:12:00
37,1.1534072683917151,0.2,Tyynenmerenkatu 8,2019-08-19 01:14:00
38,1.1711642371283637,0.0,Tyynenmerenkatu 8,2019-08-19 01:16:00
39,1.1791682170497046,0.0,Tyynenmerenkatu 8,2019-08-19 01:18:00
40,1.164274357424842,0.1,Tyynenmerenkatu 8,2019-08-19 01:20:00
41,1.1253139303790198,0.1,Tyynenmerenkatu 8,2019-08-19 01:22:00
42,1.0866964982615577,0.1,Tyynenmerenkatu 8,2019-08-19 01:24:00
43,1.112055860625373,0.0,Tyynenmerenkatu 8,2019-08-19 01:26:00
44,1.1470367239581214,0.0,Tyynenmerenkatu 8,2019-08-19 01:28:00
45,1.1437770949469672,0.0,Tyynenmerenkatu 8,2019-08-19 01:30:00
46,1.1802275107966531,0.0,Tyynenmerenkatu 8,2019-08-19 01:32:00
47,1.1636735128031837,0.1,Tyynenmerenkatu 8,2019-08-19 01:34:00
48,1.0617980586157905,0.1,Tyynenmerenkatu 8,2019-08-19 01:36:00
49,1.0054001735316382,0.0,Tyynenmerenkatu 8,2019-08-19 01:38:00
50,1.0180286394225226,0.0,Tyynenmerenkatu 8,2019-08-19 01:40:00
51,1.0155075715647803,0.1,Tyynenmerenkatu 8,2019-08-19 01:42:00
52,0.9967082368002996,0.0,Tyynenmerenkatu 8,2019-08-19 01:44:00
53,1.0344641731845008,0.1,Tyynenmerenkatu 8,2019-08-19 01:46:00
54,0.9698221014605628,0.0,Tyynenmerenkatu 8,2019-08-19 01:48:00
55,0.9604335950480568,0.0,Tyynenmerenkatu 8,2019-08-19 01:50:00
56,0.9951264487372504,0.1,Tyynenmerenkatu 8,2019-08-19 01:52:00
57,0.9819169567690956,0.0,Tyynenmerenkatu 8,2019-08-19 01:54:00
58,0.9386347161398992,0.1,Tyynenmerenkatu 8,2019-08-19 01:56:00
59,0.947224192486869,0.2,Tyynenmerenkatu 8,2019-08-19 01:58:00
60,0.9348786996470556,0.0,Tyynenmerenkatu 8,2019-08-19 02:00:00
61,0.8917420582638846,0.0,Tyynenmerenkatu 8,2019-08-19 02:02:00
62,0.8934395836459266,0.0,Tyynenmerenkatu 8,2019-08-19 02:04:00
63,0.8503084854947196,0.1,Tyynenmerenkatu 8,2019-08-19 02:06:00
64,0.9177330063449012,0.1,Tyynenmerenkatu 8,2019-08-19 02:08:00
65,0.8627116607295142,0.1,Tyynenmerenkatu 8,2019-08-19 02:10:00
66,0.8484648840294944,0.1,Tyynenmerenkatu 8,2019-08-19 02:12:00
67,0.8629563824998008,0.1,Tyynenmerenkatu 8,2019-08-19 02:14:00
68,0.8214212732182609,1.2,Tyynenmerenkatu 8,2019-08-19 02:16:00
69,0.8188509421216117,0.1,Tyynenmerenkatu 8,2019-08-19 02:18:00
70,0.8052928821908103,0.4,Tyynenmerenkatu 8,2019-08-19 02:20:00
71,0.7856991665230857,0.2,Tyynenmerenkatu 8,2019-08-19 02:22:00
72,0.8051862941847907,0.1,Tyynenmerenkatu 8,2019-08-19 02:24:00
73,0.7966501639948951,0.4,Tyynenmerenkatu 8,2019-08-19 02:26:00
74,0.7741506622897254,0.0,Tyynenmerenkatu 8,2019-08-19 02:28:00
75,0.8192597554789649,0.2,Tyynenmerenkatu 8,2019-08-19 02:30:00
76,0.7665717528926002,0.4,Tyynenmerenkatu 8,2019-08-19 02:32:00
77,0.7440024094449149,0.5,Tyynenmerenkatu 8,2019-08-19 02:34:00
78,0.754549272523986,0.2,Tyynenmerenkatu 8,2019-08-19 02:36:00
79,0.7257154809104072,0.7,Tyynenmerenkatu 8,2019-08-19 02:38:00
80,0.7531509177552329,0.5,Tyynenmerenkatu 8,2019-08-19 02:40:00
81,0.7565397547350989,1.3,Tyynenmerenkatu 8,2019-08-19 02:42:00
82,0.7314603255854712,0.5,Tyynenmerenkatu 8,2019-08-19 02:44:00
83,0.7623267696963416,0.5,Tyynenmerenkatu 8,2019-08-19 02:46:00
84,0.7539451645480262,0.1,Tyynenmerenkatu 8,2019-08-19 02:48:00
85,0.769475139843093,0.0,Tyynenmerenkatu 8,2019-08-19 02:50:00
86,0.7437788920270072,0.0,Tyynenmerenkatu 8,2019-08-19 02:52:00
87,0.7632227318154441,0.0,Tyynenmerenkatu 8,2019-08-19 02:54:00
88,0.7264451758729087,0.0,Tyynenmerenkatu 8,2019-08-19 02:56:00
89,0.765819259153472,0.0,Tyynenmerenkatu 8,2019-08-19 02:58:00
90,0.7599600182639228,0.0,Tyynenmerenkatu 8,2019-08-19 03:00:00
91,0.7366221176253425,0.0,Tyynenmerenkatu 8,2019-08-19 03:02:00
92,0.7277510540352927,0.0,Tyynenmerenkatu 8,2019-08-19 03:04:00
93,0.7507126109467612,0.0,Tyynenmerenkatu 8,2019-08-19 03:06:00
94,0.7447546647654639,0.0,Tyynenmerenkatu 8,2019-08-19 03:08:00
95,0.7389712856875525,0.0,Tyynenmerenkatu 8,2019-08-19 03:10:00
96,0.7498414294587241,0.0,Tyynenmerenkatu 8,2019-08-19 03:12:00
97,0.7611420826779471,0.0,Tyynenmerenkatu 8,2019-08-19 03:14:00
98,0.7640166656838523,0.0,Tyynenmerenkatu 8,2019-08-19 03:16:00
99,0.7560258881913291,0.0,Tyynenmerenkatu 8,2019-08-19 03:18:00
100,0.7520824001895057,0.0,Tyynenmerenkatu 8,2019-08-19 03:20:00
101,0.821554504500495,0.0,Tyynenmerenkatu 8,2019-08-19 03:22:00
102,0.7956633792983161,0.0,Tyynenmerenkatu 8,2019-08-19 03:24:00
103,0.8251617627011405,0.0,Tyynenmerenkatu 8,2019-08-19 03:26:00
104,0.8490961866246329,0.0,Tyynenmerenkatu 8,2019-08-19 03:28:00
105,0.8483346627818213,0.0,Tyynenmerenkatu 8,2019-08-19 03:30:00
106,0.848557792769538,0.0,Tyynenmerenkatu 8,2019-08-19 03:32:00
107,0.8774582074748145,0.0,Tyynenmerenkatu 8,2019-08-19 03:34:00
108,0.853451825843917,0.0,Tyynenmerenkatu 8,2019-08-19 03:36:00
109,0.8866244779692756,0.2,Tyynenmerenkatu 8,2019-08-19 03:38:00
110,0.9073462264405356,0.0,Tyynenmerenkatu 8,2019-08-19 03:40:00
111,0.949872084127532,0.0,Tyynenmerenkatu 8,2019-08-19 03:42:00
112,0.9613536523448096,0.0,Tyynenmerenkatu 8,2019-08-19 03:44:00
113,0.9023309426175224,0.0,Tyynenmerenkatu 8,2019-08-19 03:46:00
114,0.9036535696850884,0.0,Tyynenmerenkatu 8,2019-08-19 03:48:00
115,0.932037733660804,0.0,Tyynenmerenkatu 8,2019-08-19 03:50:00
116,1.0379477368460759,0.1,Tyynenmerenkatu 8,2019-08-19 03:52:00
117,1.0020116494761573,0.0,Tyynenmerenkatu 8,2019-08-19 03:54:00
118,1.0038862602578271,0.0,Tyynenmerenkatu 8,2019-08-19 03:56:00
119,0.991698540912734,0.0,Tyynenmerenkatu 8,2019-08-19 03:58:00
120,1.0216329322920903,0.0,Tyynenmerenkatu 8,2019-08-19 04:00:00
121,1.0479135738478766,0.2,Tyynenmerenkatu 8,2019-08-19 04:02:00
122,1.0341678188906775,0.2,Tyynenmerenkatu 8,2019-08-19 04:04:00
123,1.005928717719184,0.5,Tyynenmerenkatu 8,2019-08-19 04:06:00
124,1.0445267485247718,0.1,Tyynenmerenkatu 8,2019-08-19 04:08:00
125,1.0399917589293586,1.4,Tyynenmerenkatu 8,2019-08-19 04:10:00
126,1.0947929249869452,1.2,Tyynenmerenkatu 8,2019-08-19 04:12:00
127,1.0552607105837928,5.2,Tyynenmerenkatu 8,2019-08-19 04:14:00
128,1.0606429504023658,4.4,Tyynenmerenkatu 8,2019-08-19 04:16:00
129,1.1061637030707463,7.6,Tyynenmerenkatu 8,2019-08-19 04:18:00
130,1.087837211953269,7.3,Tyynenmerenkatu 8,2019-08-19 04:20:00
131,1.047268264161216,3.7,Tyynenmerenkatu 8,2019-08-19 04:22:00
132,1.0665467904673682,7.2,Tyynenmerenkatu 8,2019-08-19 04:24:00
133,1.03393631445037,10.7,Tyynenmerenkatu 8,2019-08-19 04:26:00
134,1.0598623381720649,8.8,Tyynenmerenkatu 8,2019-08-19 04:28:00
135,1.04053872095214,4.7,Tyynenmerenkatu 8,2019-08-19 04:30:00
136,1.0446322189437018,7.7,Tyynenmerenkatu 8,2019-08-19 04:32:00
137,1.0465769396887885,8.5,Tyynenmerenkatu 8,2019-08-19 04:34:00
138,1.0376349018679725,8.3,Tyynenmerenkatu 8,2019-08-19 04:36:00
139,1.0736672209368812,13.4,Tyynenmerenkatu 8,2019-08-19 04:38:00
140,1.0728969203101264,10.2,Tyynenmerenkatu 8,2019-08-19 04:40:00
141,1.0535574482546912,10.3,Tyynenmerenkatu 8,2019-08-19 04:42:00
142,1.1070451663600074,9.3,Tyynenmerenkatu 8,2019-08-19 04:44:00
143,1.0898429976569282,9.7,Tyynenmerenkatu 8,2019-08-19 04:46:00
144,1.0535609351264106,17.4,Tyynenmerenkatu 8,2019-08-19 04:48:00
145,1.086265050040351,15.2,Tyynenmerenkatu 8,2019-08-19 04:50:00
146,1.0296389685736762,8.2,Tyynenmerenkatu 8,2019-08-19 04:52:00
147,1.2177153156863318,13.9,Tyynenmerenkatu 8,2019-08-19 04:54:00
148,1.1073182152377234,11.0,Tyynenmerenkatu 8,2019-08-19 04:56:00
149,1.0897677467928992,15.1,Tyynenmerenkatu 8,2019-08-19 04:58:00
150,1.0347977505789865,15.4,Tyynenmerenkatu 8,2019-08-19 05:00:00
151,1.0354168938265906,14.4,Tyynenmerenkatu 8,2019-08-19 05:02:00
152,1.0144821630583871,17.4,Tyynenmerenkatu 8,2019-08-19 05:04:00
153,1.080519907342063,18.4,Tyynenmerenkatu 8,2019-08-19 05:06:00
154,1.0384366737471686,20.1,Tyynenmerenkatu 8,2019-08-19 05:08:00
155,1.0256994591818915,20.5,Tyynenmerenkatu 8,2019-08-19 05:10:00
156,1.0249466823207007,14.2,Tyynenmerenkatu 8,2019-08-19 05:12:00
157,0.9767543749676809,12.2,Tyynenmerenkatu 8,2019-08-19 05:14:00
158,1.0811857210265263,17.9,Tyynenmerenkatu 8,2019-08-19 05:16:00
159,1.148007802830802,16.7,Tyynenmerenkatu 8,2019-08-19 05:18:00
160,1.0307733939753638,17.2,Tyynenmerenkatu 8,2019-08-19 05:20:00
161,1.02533035741912,16.9,Tyynenmerenkatu 8,2019-08-19 05:22:00
162,1.0276863800154792,15.2,Tyynenmerenkatu 8,2019-08-19 05:24:00
163,1.075512252913581,14.8,Tyynenmerenkatu 8,2019-08-19 05:26:00
164,1.0407863782511817,14.4,Tyynenmerenkatu 8,2019-08-19 05:28:00
165,1.088167660103904,14.3,Tyynenmerenkatu 8,2019-08-19 05:30:00
166,1.1058824883566962,14.0,Tyynenmerenkatu 8,2019-08-19 05:32:00
167,1.0675075577365027,7.4,Tyynenmerenkatu 8,2019-08-19 05:34:00
168,1.04497169719802,14.9,Tyynenmerenkatu 8,2019-08-19 05:36:00
169,1.0695322083102332,12.6,Tyynenmerenkatu 8,2019-08-19 05:38:00
170,1.126888506280051,14.1,Tyynenmerenkatu 8,2019-08-19 05:40:00
171,1.0735995100604163,14.9,Tyynenmerenkatu 8,2019-08-19 05:42:00
172,1.0909779595004188,13.9,Tyynenmerenkatu 8,2019-08-19 05:44:00
173,1.070191435681449,16.7,Tyynenmerenkatu 8,2019-08-19 05:46:00
174,1.2032746599780189,15.2,Tyynenmerenkatu 8,2019-08-19 05:48:00
175,1.1991280840502845,13.5,Tyynenmerenkatu 8,2019-08-19 05:50:00
176,1.186566882001029,13.2,Tyynenmerenkatu 8,2019-08-19 05:52:00
177,1.1350580977069007,14.5,Tyynenmerenkatu 8,2019-08-19 05:54:00
178,1.0439294205771552,13.0,Tyynenmerenkatu 8,2019-08-19 05:56:00
179,1.0664346890317071,13.3,Tyynenmerenkatu 8,2019-08-19 05:58:00
180,1.0558033363686667,12.7,Tyynenmerenkatu 8,2019-08-19 06:00:00
181,1.03597568737136,12.9,Tyynenmerenkatu 8,2019-08-19 06:02:00
182,1.043687410818206,13.5,Tyynenmerenkatu 8,2019-08-19 06:04:00
183,1.07363500462638,14.5,Tyynenmerenkatu 8,2019-08-19 06:06:00
184,1.0340937899218663,12.6,Tyynenmerenkatu 8,2019-08-19 06:08:00
185,1.031766645775901,13.1,Tyynenmerenkatu 8,2019-08-19 06:10:00
186,1.0916304068432914,13.6,Tyynenmerenkatu 8,2019-08-19 06:12:00
187,1.1389240549670323,12.6,Tyynenmerenkatu 8,2019-08-19 06:14:00
188,1.1118578837977515,14.6,Tyynenmerenkatu 8,2019-08-19 06:16:00
189,1.1493403838740457,12.8,Tyynenmerenkatu 8,2019-08-19 06:18:00
190,1.1649533139334785,12.8,Tyynenmerenkatu 8,2019-08-19 06:20:00
191,1.1156608687506782,12.6,Tyynenmerenkatu 8,2019-08-19 06:22:00
192,1.1065745876895057,12.8,Tyynenmerenkatu 8,2019-08-19 06:24:00
193,1.0719684736596211,13.0,Tyynenmerenkatu 8,2019-08-19 06:26:00
194,1.1180419998036493,12.4,Tyynenmerenkatu 8,2019-08-19 06:28:00
195,1.1408587025271522,12.6,Tyynenmerenkatu 8,2019-08-19 06:30:00
196,1.1102159546481238,13.1,Tyynenmerenkatu 8,2019-08-19 06:32:00
197,1.1132494734393226,13.1,Tyynenmerenkatu 8,2019-08-19 06:34:00
198,1.2185157464610206,14.1,Tyynenmerenkatu 8,2019-08-19 06:36:00
199,1.1715024040804969,15.2,Tyynenmerenkatu 8,2019-08-19 06:38:00
200,1.2270203755961524,12.9,Tyynenmerenkatu 8,2019-08-19 06:40:00
201,1.0979580657349692,16.1,Tyynenmerenkatu 8,2019-08-19 06:42:00
202,1.1658911930190192,15.8,Tyynenmerenkatu 8,2019-08-19 06:44:00
203,1.324412308798896,14.1,Tyynenmerenkatu 8,2019-08-19 06:46:00
204,1.1300021039115058,11.5,Tyynenmerenkatu 8,2019-08-19 06:48:00
205,1.1667414532767402,14.0,Tyynenmerenkatu 8,2019-08-19 06:50:00
206,1.2039637194739448,14.4,Tyynenmerenkatu 8,2019-08-19 06:52:00
207,1.1701288746462928,14.8,Tyynenmerenkatu 8,2019-08-19 06:54:00
208,1.2700063513384925,13.7,Tyynenmerenkatu 8,2019-08-19 06:56:00
209,1.2790187226401435,12.3,Tyynenmerenkatu 8,2019-08-19 06:58:00
210,1.3579605744944678,13.1,Tyynenmerenkatu 8,2019-08-19 07:00:00
211,1.2217628882990943,11.9,Tyynenmerenkatu 8,2019-08-19 07:02:00
212,1.1832222269641028,11.9,Tyynenmerenkatu 8,2019-08-19 07:04:00
213,1.1566146837340459,11.7,Tyynenmerenkatu 8,2019-08-19 07:06:00
214,1.1444066988097297,11.2,Tyynenmerenkatu 8,2019-08-19 07:08:00
215,1.2032873259650336,11.2,Tyynenmerenkatu 8,2019-08-19 07:10:00
216,1.1037697123156651,12.1,Tyynenmerenkatu 8,2019-08-19 07:12:00
217,1.1172466801272498,10.6,Tyynenmerenkatu 8,2019-08-19 07:14:00
218,1.1319371985064612,10.9,Tyynenmerenkatu 8,2019-08-19 07:16:00
219,1.171590887175666,10.7,Tyynenmerenkatu 8,2019-08-19 07:18:00
220,1.195036851035224,10.7,Tyynenmerenkatu 8,2019-08-19 07:20:00
221,1.202947996722327,10.6,Tyynenmerenkatu 8,2019-08-19 07:22:00
222,1.1976655946837529,10.5,Tyynenmerenkatu 8,2019-08-19 07:24:00
223,1.2311466859446631,10.7,Tyynenmerenkatu 8,2019-08-19 07:26:00
224,1.2191118525134192,10.9,Tyynenmerenkatu 8,2019-08-19 07:28:00
225,1.2055180894003974,10.9,Tyynenmerenkatu 8,2019-08-19 07:30:00
226,1.2694962249861823,11.2,Tyynenmerenkatu 8,2019-08-19 07:32:00
227,1.2305219696627725,11.8,Tyynenmerenkatu 8,2019-08-19 07:34:00
228,1.2091885136233436,12.1,Tyynenmerenkatu 8,2019-08-19 07:36:00
229,1.3758976088629828,10.9,Tyynenmerenkatu 8,2019-08-19 07:38:00
230,1.3610831128226386,9.9,Tyynenmerenkatu 8,2019-08-19 07:40:00
231,1.3072400020228492,9.8,Tyynenmerenkatu 8,2019-08-19 07:42:00
232,1.330862812863456,10.1,Tyynenmerenkatu 8,2019-08-19 07:44:00
233,1.285844080315696,9.7,Tyynenmerenkatu 8,2019-08-19 07:46:00
234,1.321266167031394,9.6,Tyynenmerenkatu 8,2019-08-19 07:48:00
235,1.3665219174491037,9.9,Tyynenmerenkatu 8,2019-08-19 07:50:00
236,1.4295034633742438,9.8,Tyynenmerenkatu 8,2019-08-19 07:52:00
237,1.5244412051306833,9.7,Tyynenmerenkatu 8,2019-08-19 07:54:00
238,1.4358975814448462,9.4,Tyynenmerenkatu 8,2019-08-19 07:56:00
239,1.4330000804530247,9.8,Tyynenmerenkatu 8,2019-08-19 07:58:00
240,1.5358692334757909,9.4,Tyynenmerenkatu 8,2019-08-19 08:00:00
241,1.4777927325831517,9.9,Tyynenmerenkatu 8,2019-08-19 08:02:00
242,1.5054455028639901,9.7,Tyynenmerenkatu 8,2019-08-19 08:04:00
243,1.5237151311503516,10.8,Tyynenmerenkatu 8,2019-08-19 08:06:00
244,1.5431716071234811,10.0,Tyynenmerenkatu 8,2019-08-19 08:08:00
245,1.6425939427481755,10.1,Tyynenmerenkatu 8,2019-08-19 08:10:00
246,1.6711358653174506,12.7,Tyynenmerenkatu 8,2019-08-19 08:12:00
247,1.527335308657752,12.0,Tyynenmerenkatu 8,2019-08-19 08:14:00
248,1.5458190070258246,12.9,Tyynenmerenkatu 8,2019-08-19 08:16:00
249,1.499356649981605,11.1,Tyynenmerenkatu 8,2019-08-19 08:18:00
250,1.5449684487448798,12.1,Tyynenmerenkatu 8,2019-08-19 08:20:00
251,1.5335583315955268,12.7,Tyynenmerenkatu 8,2019-08-19 08:22:00
252,1.5810649620162116,12.6,Tyynenmerenkatu 8,2019-08-19 08:24:00
253,1.4955818282233344,12.1,Tyynenmerenkatu 8,2019-08-19 08:26:00
254,1.5166033135520087,12.6,Tyynenmerenkatu 8,2019-08-19 08:28:00
255,1.6573229359255897,12.2,Tyynenmerenkatu 8,2019-08-19 08:30:00
256,1.5865419136153327,12.1,Tyynenmerenkatu 8,2019-08-19 08:32:00
257,1.7224736736880408,12.9,Tyynenmerenkatu 8,2019-08-19 08:34:00
258,1.6006412433253394,10.9,Tyynenmerenkatu 8,2019-08-19 08:36:00
259,1.5525042639838325,9.2,Tyynenmerenkatu 8,2019-08-19 08:38:00
260,1.6526417063342198,9.9,Tyynenmerenkatu 8,2019-08-19 08:40:00
261,1.7025665269957648,10.4,Tyynenmerenkatu 8,2019-08-19 08:42:00
262,1.6950614379511941,9.9,Tyynenmerenkatu 8,2019-08-19 08:44:00
263,1.8608737515078648,10.9,Tyynenmerenkatu 8,2019-08-19 08:46:00
264,1.8521128224001988,12.5,Tyynenmerenkatu 8,2019-08-19 08:48:00
265,1.7504382358656991,10.2,Tyynenmerenkatu 8,2019-08-19 08:50:00
266,1.7244934962855445,10.4,Tyynenmerenkatu 8,2019-08-19 08:52:00
267,1.7250189112292396,9.8,Tyynenmerenkatu 8,2019-08-19 08:54:00
268,1.686038993464576,11.3,Tyynenmerenkatu 8,2019-08-19 08:56:00
269,1.6478162633048163,10.0,Tyynenmerenkatu 8,2019-08-19 08:58:00
270,1.7599457429514989,10.1,Tyynenmerenkatu 8,2019-08-19 09:00:00
271,1.6816574262248143,9.9,Tyynenmerenkatu 8,2019-08-19 09:02:00
272,1.6502056346999274,10.4,Tyynenmerenkatu 8,2019-08-19 09:04:00
273,1.7452261971102818,10.3,Tyynenmerenkatu 8,2019-08-19 09:06:00
274,1.6741509364710914,9.5,Tyynenmerenkatu 8,2019-08-19 09:08:00
275,1.7484301851855384,9.0,Tyynenmerenkatu 8,2019-08-19 09:10:00
276,1.5721627400981055,8.2,Tyynenmerenkatu 8,2019-08-19 09:12:00
277,1.6608520673380958,9.0,Tyynenmerenkatu 8,2019-08-19 09:14:00
278,1.6060147510634528,10.2,Tyynenmerenkatu 8,2019-08-19 09:16:00
279,1.7126168535815345,9.2,Tyynenmerenkatu 8,2019-08-19 09:18:00
280,1.6648657249079808,10.2,Tyynenmerenkatu 8,2019-08-19 09:20:00
281,1.6544545518027411,9.9,Tyynenmerenkatu 8,2019-08-19 09:22:00
282,1.8873994277583228,9.4,Tyynenmerenkatu 8,2019-08-19 09:24:00
283,1.7582888828383552,10.6,Tyynenmerenkatu 8,2019-08-19 09:26:00
284,1.7315767334567176,9.9,Tyynenmerenkatu 8,2019-08-19 09:28:00
285,1.6374263690577613,12.6,Tyynenmerenkatu 8,2019-08-19 09:30:00
286,1.5822743104563817,10.3,Tyynenmerenkatu 8,2019-08-19 09:32:00
287,1.6444180534945594,11.2,Tyynenmerenkatu 8,2019-08-19 09:34:00
288,1.5053646491633519,13.1,Tyynenmerenkatu 8,2019-08-19 09:36:00
289,1.487579129801856,13.9,Tyynenmerenkatu 8,2019-08-19 09:38:00
290,1.574285887347327,14.6,Tyynenmerenkatu 8,2019-08-19 09:40:00
291,1.5761285947428807,13.7,Tyynenmerenkatu 8,2019-08-19 09:42:00
292,1.6341004596816169,17.0,Tyynenmerenkatu 8,2019-08-19 09:44:00
293,1.5296963976489173,17.5,Tyynenmerenkatu 8,2019-08-19 09:46:00
294,1.595411472188102,12.7,Tyynenmerenkatu 8,2019-08-19 09:48:00
295,1.5626348780261146,13.5,Tyynenmerenkatu 8,2019-08-19 09:50:00
296,1.5717923866377936,14.0,Tyynenmerenkatu 8,2019-08-19 09:52:00
297,1.5837588535414802,12.2,Tyynenmerenkatu 8,2019-08-19 09:54:00
298,1.5888868199454411,13.0,Tyynenmerenkatu 8,2019-08-19 09:56:00
299,1.5142804013358222,13.3,Tyynenmerenkatu 8,2019-08-19 09:58:00
300,1.4785956667529212,14.9,Tyynenmerenkatu 8,2019-08-19 10:00:00
301,1.34424629078971,13.5,Tyynenmerenkatu 8,2019-08-19 10:02:00
302,1.3216020988093482,13.5,Tyynenmerenkatu 8,2019-08-19 10:04:00
303,1.3996498213873971,13.6,Tyynenmerenkatu 8,2019-08-19 10:06:00
304,1.3560526894198524,14.2,Tyynenmerenkatu 8,2019-08-19 10:08:00
305,1.2790994273291694,14.8,Tyynenmerenkatu 8,2019-08-19 10:10:00
306,1.308976732359992,15.5,Tyynenmerenkatu 8,2019-08-19 10:12:00
307,1.2725098954306708,15.3,Tyynenmerenkatu 8,2019-08-19 10:14:00
308,1.3136820422278508,14.9,Tyynenmerenkatu 8,2019-08-19 10:16:00
309,1.2530171500311955,14.6,Tyynenmerenkatu 8,2019-08-19 10:18:00
310,1.3302383648024665,14.2,Tyynenmerenkatu 8,2019-08-19 10:20:00
311,1.3018949257002936,14.1,Tyynenmerenkatu 8,2019-08-19 10:22:00
312,1.1881665216551889,12.2,Tyynenmerenkatu 8,2019-08-19 10:24:00
313,1.1995235906706916,12.5,Tyynenmerenkatu 8,2019-08-19 10:26:00
314,1.1977911220656499,13.6,Tyynenmerenkatu 8,2019-08-19 10:28:00
315,1.204726599322425,13.3,Tyynenmerenkatu 8,2019-08-19 10:30:00
316,1.2211733685599433,13.9,Tyynenmerenkatu 8,2019-08-19 10:32:00
317,1.2197749541865457,13.0,Tyynenmerenkatu 8,2019-08-19 10:34:00
318,1.266982846127616,13.3,Tyynenmerenkatu 8,2019-08-19 10:36:00
319,1.2485808657275306,14.3,Tyynenmerenkatu 8,2019-08-19 10:38:00
320,1.2284661458598245,13.2,Tyynenmerenkatu 8,2019-08-19 10:40:00
321,1.1777202712164985,13.3,Tyynenmerenkatu 8,2019-08-19 10:42:00
322,1.1610462890730964,12.3,Tyynenmerenkatu 8,2019-08-19 10:44:00
323,1.3370421157942878,13.0,Tyynenmerenkatu 8,2019-08-19 10:46:00
324,1.2508431004153358,12.1,Tyynenmerenkatu 8,2019-08-19 10:48:00
325,1.1688519345389472,11.9,Tyynenmerenkatu 8,2019-08-19 10:50:00
326,1.2753501759635075,11.3,Tyynenmerenkatu 8,2019-08-19 10:52:00
327,1.3509953545199498,12.0,Tyynenmerenkatu 8,2019-08-19 10:54:00
328,1.1875082181559669,10.8,Tyynenmerenkatu 8,2019-08-19 10:56:00
329,1.2741350756751166,12.6,Tyynenmerenkatu 8,2019-08-19 10:58:00
330,1.3189503775702582,11.6,Tyynenmerenkatu 8,2019-08-19 11:00:00
331,1.3349948154555429,11.5,Tyynenmerenkatu 8,2019-08-19 11:02:00
332,1.4029967712031468,12.7,Tyynenmerenkatu 8,2019-08-19 11:04:00
333,1.2314078734980691,13.3,Tyynenmerenkatu 8,2019-08-19 11:06:00
