prediction,actual
1.2981703853117637,1.6
1.1920737951376026,2.0
1.2752027194989495,3.9
1.5074256770663936,2.0
1.1021094862926901,2.8
1.3106330509498747,2.2
1.657788042886473,2.9
1.2393460569011339,1.7
1.179178267764435,2.4
0.8867746772865601,2.5
0.8238547398078211,2.3
0.26751130880837337,2.9
-0.17155368441114405,1.7
0.31678217610312487,1.8
0.09723655503768924,3.0
-0.30501830792507434,2.1
-0.11571016582649207,1.7
0.11876264455026586,2.1
-0.21857497865806153,1.9
0.13736128511619228,2.4
-0.016326185951236027,2.4
-1.730346254153794,2.0
-1.9035265977455467,1.7
-1.9530442830869035,2.0
-2.0015942306257486,2.0
-1.977194110449993,2.2
0.31628906692623815,2.3
0.1686076871971025,2.6
-0.027341248365239323,1.9
0.19763608893953943,2.9
0.17936485642281497,1.5
-1.783276398588356,2.2
-1.5334085528520802,1.7
-1.6058885164814285,2.3
-1.19328544150315,2.2
-1.8868421589092748,2.1
-2.1228759171251497,2.3
-2.3499341129418596,1.9
-2.60920184654605,2.2
-2.4850336617054083,1.9
-2.4317061662069293,1.9
-2.3322661380345266,2.1
-2.3072085025006004,2.0
-2.340895765530206,3.1
-2.311214025634854,2.8
-1.7478777991739776,3.0
0.9578815365775384,2.2
0.7661773029974555,2.0
0.8438928005850883,2.0
0.7425539284010441,1.9
0.8392236575263112,2.5
-0.23056845932573822,2.0
-0.6101516046490332,2.4
-0.35052523645298095,1.7
-0.4690570039189055,2.2
-0.6218105066035235,2.6
-0.5385267006968135,2.2
-0.11241540261217864,2.4
-0.24177143222322428,1.9
-0.44895991950271963,2.2
-0.4100132878387157,2.1
-1.2257594231064957,2.1
-1.0308812592404593,2.2
-0.5623817421846127,2.5
-0.7043641065575343,1.7
-0.7248714144154178,2.6
0.3281921329001065,2.2
0.6864891734794227,2.1
0.5533214772691153,4.2
0.9079078158552747,2.8
0.8405762053704606,2.3
-0.3353246217492938,3.6
0.06075021507689371,2.3
-0.36173620638948023,3.2
-0.7724972386690752,3.6
-0.9669627164859094,2.5
-0.14258691852889172,2.4
-0.12325318889325843,2.6
-0.21165605949080657,2.4
-0.1374123582359772,2.7
-0.4736794005755911,2.4
-0.22102055582415403,2.6
0.03347668432401463,2.6
-0.31952351059423734,3.1
-0.21010369400492834,2.6
-0.1982906458971314,3.2
-0.6744783030589474,4.2
-0.8816957132315792,2.4
-0.7874566693960219,2.8
-0.8489017060526294,4.3
-0.7281119289786488,3.1
-0.6266391812769712,2.1
-0.5662770327442672,2.8
-0.7275605716583868,2.1
-0.7207402642033571,3.4
-0.7311998250524994,3.4
-0.8214486492412902,1.8
-0.879399871229964,3.0
-0.8855393760046582,2.7
-0.9095141695563598,2.7
-0.8051866037756668,2.6
-0.8396263272333471,2.4
-0.7675974995000132,3.8
-0.5519715536117218,3.3
-0.8083715356730039,3.8
-0.8384579683915803,3.0
-0.1325823998249831,4.6
-0.23945348396718202,2.1
-0.32707725029401047,5.9
-0.17734138583354309,3.4
-0.2024066368097266,5.9
-0.14774727152888545,6.5
-0.07525874321390802,5.4
-0.07188909058936588,2.7
-0.07982150514004616,5.5
-0.006896320188843674,3.5
0.1435291844466633,4.7
-0.036361523691937236,3.9
-0.10651562298090766,3.3
0.2780032393596912,7.5
-0.18944780397174554,5.0
-0.16811570919158214,4.1
-0.1771184116290243,6.1
-0.3159332459856188,5.8
0.00014203909050536367,5.7
-0.32142066554520454,4.8
-0.43196003639420155,6.2
-0.44782265862747295,6.1
-0.26478742326142424,7.4
-0.445103458074783,4.5
-0.20653888910996443,9.4
-0.02509401888961804,6.8
-0.32124376307531577,5.2
-0.09111512131805455,4.7
-0.5095459077393372,14.4
0.02745728262475211,9.9
-0.9734574201281418,10.0
-0.737883958015999,4.2
-0.7650441382050701,9.3
-0.8469740347296408,8.5
-0.5243259117425225,9.5
0.5798286971312052,9.4
-0.782771231394662,11.3
-0.20444212745755408,10.2
-0.9508619522303263,11.4
-0.6940119168611147,6.9
-0.13653842292166019,8.7
-0.061181119498229464,12.2
-0.07075982249253343,11.1
0.18616037737027114,13.7
0.518095315140755,8.7
0.7301397787922213,11.8
1.1129212732186602,13.1
1.1627072176793831,14.1
0.8907348800024408,6.6
0.8791309173691673,13.2
0.39011430516077894,12.5
0.5201496801808787,10.9
1.2335554360622893,14.0
0.313712801449725,6.5
0.8562515441357448,10.3
-0.5479270236020994,8.6
0.5103171196916918,11.9
0.33792359460157684,7.0
-0.9399804100045372,16.0
-0.3135376097739737,14.1
0.6473450439435169,8.1
3.6296749547650506,16.5
0.9553077371791687,10.5
0.739485902753529,12.7
2.092793186458209,15.2
3.8826604371944384,14.6
4.380508370391176,15.0
2.5155099340001996,14.5
3.6358425508716508,11.2
2.6830745945296783,13.5
4.164714423011944,18.7
3.047145668945106,12.4
4.105444451856371,19.8
4.408664315793246,10.1
3.2660078525695155,14.5
6.461828709123992,15.2
5.419607460472193,16.3
6.227711175771319,15.6
5.161731872533821,21.3
5.190801717712063,17.4
5.576030471186556,17.7
6.446778256732074,19.1
5.007926225716886,18.8
7.011092423292979,21.9
5.099262048786244,19.6
4.943999349834456,17.9
4.5326381561835944,19.7
4.015464013143884,22.5
5.010507537982246,19.9
4.982850587588501,21.9
3.0800187817420976,25.0
5.309402582685859,18.5
4.227000859941626,19.5
4.578005946714171,18.9
4.695499079393613,26.9
4.3106693644717495,20.5
4.99556653575209,23.2
4.5382967167114145,19.2
5.552830976391959,19.2
5.06103474433408,20.1
5.008098610964936,19.5
5.1815782095657426,24.3
4.660733187423062,23.8
7.51457320705984,23.1
5.951423892122676,20.3
6.662409748920425,14.5
7.063996872686289,16.2
6.686019071200803,18.0
6.267225654589765,16.9
6.18298396436353,20.1
6.28613565737345,25.0
6.705893980676137,20.7
6.912284462228058,26.2
6.10089968153045,23.0
6.356533820816708,23.2
6.1753516595721045,20.2
7.0083977703359075,24.0
7.20840331588747,25.4
6.307680883574992,16.1
7.232371832195984,23.9
7.8373522978248396,19.1
7.663732410571061,30.7
7.8106529419767305,27.5
7.870502882767926,25.6
7.656535618830549,23.3
6.961706682161594,25.8
7.326099381271479,22.7
6.572582927085808,28.1
7.317109695663522,18.0
6.920801549478643,27.0
7.210509655481072,25.2
7.208949015251388,22.6
7.471383880697768,26.3
8.38368840027692,30.6
8.22693685088154,34.0
7.487540785973973,23.9
7.577462101391003,27.2
7.778019521027485,29.8
7.473106900991635,28.6
7.93026171418364,30.0
7.4589118264015575,28.2
8.39422568180559,26.0
8.122747914230256,28.5
8.319077764881438,34.0
8.48610922702964,26.9
11.1088714088688,34.0
11.157990899461005,29.2
10.855044224766665,27.8
10.296401461642553,33.8
10.736670283113973,28.2
7.5179248420438896,23.6
8.109091904694814,34.0
7.070397594486728,36.5
8.127470419772855,32.2
7.420159827046227,37.0
7.326438542930436,41.3
7.4200210339511905,39.1
7.318586112255918,34.2
8.043347303971377,40.4
8.12305071160775,34.1
7.496223968425788,40.1
8.098941118879274,32.9
8.535434401348589,35.4
8.45029750862016,37.3
8.586660389414696,39.3
8.986844091333158,34.8
9.558479967637911,29.9
10.776526475175022,37.6
10.286134899147871,25.9
10.179086051139993,30.6
10.973306820728023,30.4
11.471570883754477,37.8
10.868078194986165,33.1
